instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
yue20023.1.150,zhifmvmultiple2ltmend1ly,1456.96427018,2256.6,670.14,-2.17411924401,-3.36735607485
n050w4-3,zhifmvpptn5005043,417.775571966,250.53,248.73,-1.67963483282,-1.00723676275
gen,zhifmvhr0nve1str10tr20dvo7rnd1rns1,350.93614672,3.37,3.37,-104.13535511,1.0
protfold,zhifmvmultiple2ltmend1lylgmiend1ly,528.082417404,1271.88,1413.84,2.67730936196,1.11161430324
layer3,hr0,556.653970522,466.03,435.4,-1.27848867828,-1.07034910427
ns1208400,zhifmvmultiple2passf45,6215.76876877,6300.0,6300.0,1.01355121697,1.0
neos-960392,zhifmvcbn21,412.605869589,406.3,400.0,-1.03151467397,-1.01575
dano3mip,zhifmvmultiple2ltmend1lylgmiend1ly,940.633598972,460.19,478.94,-1.96399047683,1.04074404051
neos-555884,str10tr20zhifmvdvo7,446.264561296,237.47,243.27,-1.83444140788,1.02442413779
sp98ar,zhifmvmultiple2passf45,267.021720215,238.35,225.81,-1.18250617871,-1.05553341305
neos-916792,zhifmvmultiple2ltmend1lylgmiend1ly,398.310605225,279.94,287.02,-1.38774512307,1.02529113381
opm2-z7-s2,zhifmvlgmiend1lyltmend1ly,683.825234453,707.18,807.12,1.18030157317,1.14132186996
zib54-UUE,zhifmvmultiple2ltmend1lylgmiend1ly,535.85027548,606.01,464.56,-1.1534576276,-1.30448166007
tr12-30,zhifmvxpsve1str10tr20dvo7,122.409229509,595.26,603.83,4.93287967272,1.01439707019
c201600,zhifmvmultiple2passf45,243.209116345,200.87,201.02,-1.20987521811,1.00074675163
neos-1595230,str10tr20zhifmvdvo7,597.448747761,272.23,272.26,-2.19440515596,1.00011020093
neos-957323,xpsve2,485.558543805,400.0,400.0,-1.21389635951,1.0
lseu,zhifmvrdcifmv,358.336129194,118.66,123.07,-2.91164482973,1.03716500927
n030w4-3,zhifmvxpsve1,455.631571709,247.05,252.05,-1.80770312124,1.02023881805
neos-1437164,zhifmvmultiple2passf45,216.026133255,97.24,97.24,-2.22157685372,1.0
neos-641591,zhifmvhr0nve1str10tr20dvo7rnd1rns1,1063.62865009,4200.22,200.76,-5.29801080939,-20.9215979279
neos-1622252,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,566.183234379,733.29,733.29,1.29514608606,1.0
neos-953928,zhifmvpptn5005043,386.58329526,400.41,400.4,1.03574056331,-1.00002497502
ex9,zhifmvmultiple3,616.398682954,4400.0,3200.0,5.1914452261,-1.375
e10400,zhifmvpptn5005043,39.6728465222,9.12,5.32,-7.45730197785,-1.71428571429
a10100,zhifmvmultiple2passf20,14.0186683115,2.32,2.32,-6.04252944463,1.0
neos-799838,zhifmvmultiple2passf45,423.646791971,362.7,398.06,-1.06427873178,1.09749103943
beasleyC3,str10tr20zhifmvdvo7,361.853339849,605.57,601.42,1.66205457783,-1.00690033587
neos-957389,zhifmvmultiple2ltmend1lylgmiend1ly,366.233073071,600.0,400.0,1.09220064874,-1.5
dcmulti,zhifmvmultiple2passf45,832.724289724,13.45,13.45,-61.9125865966,1.0
neos-849702,zhifmvnodeupfewest,993.152879615,4200.01,4200.01,4.22896624096,1.0
neos-957143,str10tr20zhifmvdvo7,389.655267613,400.0,400.0,1.02654842176,1.0
rd-rplusc-21,zhifmvmultiple2str10tr20,837.315029097,2445.86,4400.0,5.25489194282,1.79895823964
pdistuchoa,zhifmvmultiple2str10tr20dvo7,1198.40800314,930.89,792.08,-1.51298859097,-1.17524744975
neos-950242,str10tr20zhifmvdvo7,2078.3373889,728.33,675.0,-3.07901835392,-1.07900740741
neos-538916,zhifmvxpsve2,734.510555807,350.46,347.66,-2.11272667493,-1.00805384571
T1_300_5000_0,zhifmvpptn5005043,179.43705382,552.16,551.83,3.0753402837,-1.00059801026
timtab2,zhifmvlgmiend1lyltmend1ly,1418.22218852,1448.42,1415.83,-1.00168960152,-1.02301830022
t1717,zhifmvpptn5005043,1986.60301619,753.12,720.96,-2.75549686001,-1.04460719041
ran16x16,zhifmvmultiple2dvo7,116.682871126,29.18,31.87,-3.66121340212,1.09218642906
neos-1441553,zhifmvmultiple4,92.7328369472,295.76,204.56,2.20590684739,-1.44583496285
a05100,zhifmvmultiple2passf45,11.7032846251,0.43,0.43,-27.2169409887,1.0
p0548,zhifmvmultiple2ltmend1lylgmiend1ly,152.830606323,2023.78,2023.78,13.2419810972,1.0
neos-1215891,zhifmvnodeupfewest,637.173588662,202.25,202.5,-3.14653624031,1.00123609394
mik-250-1-100-1,zhifmvrdcifmv,339.925147785,6.99,5.89,-57.7122491995,-1.18675721562
pigeon-10,zhifmvnodeupfewest,432.560004281,210.01,210.01,-2.0597114627,1.0
ibarra,zhifmvnodeupfewest,260.531062333,272.62,309.82,1.18918641496,1.13645367178
harp2,zhifmvmultiple2str10tr20,926.152255968,3.04,5.18,-178.793871808,1.70394736842
neos-555927,zhifmvmultiple2passf45,162.251694537,211.83,448.43,2.76379239847,2.11693338998
c20400,str10tr20zhifmvdvo7,102.106460316,203.87,203.71,1.9950745464,-1.00078543027
m100n500k4r1,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,652.767513341,92.01,92.01,-7.09452791371,1.0
neos-709469,zhifmvmultiple2str10tr20dvo7,1167.84461018,0.02,200.01,-5.83893110436,10000.5
gt2,zhifmvlgmiend1lyltmend1ly,179.406505346,764.62,764.62,4.26194132997,1.0
csched010,str10tr20zhifmvdvo7,809.814927123,676.7,679.06,-1.19255283351,1.00348751293
cov1075,hr0,454.320074656,388.91,193.81,-2.34415187377,-2.0066560033
modglob,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,290.636908338,3.16,8.22,-35.357288119,2.60126582278
A-1,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,384.825265362,251.72,252.32,-1.52514769087,1.00238360083
trd445c,cbn21,668.228229665,266.36,266.36,-2.5087409133,1.0
iis-pima-cov,zhifmvltmend1lyroot,1394.71431529,465.87,477.45,-2.92117355805,1.02485671969
A-2,str10tr20zhifmvrdcifmv,1006.30786817,439.99,638.65,-1.57567974347,1.4515102616
netdiversion,cts0,3552.72027566,990.29,842.34,-4.21767964914,-1.17564166489
dsbmip,zhifmvmultiple2ltmend1lylgmiend1ly,946.011264233,0.02,0.02,-47300.5632116,1.0
bs24_t,zhifmvmultiple2str10tr20dvo7,656.979806506,1436.35,1248.74,1.90072813142,-1.15023944136
fiber,str10tr20zhifmvdvo7,294.349156143,149.96,117.96,-2.49533024876,-1.27127839946
neos-1597104,zhifmvmultiple2str10tr20dvo7,1712.57633662,400.0,400.0,-4.28144084156,1.0
nug08,zhifmvmultiple4,362.429814781,260.51,283.91,-1.27656586517,1.08982380715
nw04,zhifmvpptn5005043,422.876847874,222.07,268.67,-1.57396377665,1.20984374296
aflow40b,zhifmvmultiple3,449.320597063,317.08,314.99,-1.42645987829,-1.00663513127
triptim1,zhifmvlgmiend1lyltmend1ly,2604.5895795,400.4,400.4,-6.50496897978,1.0
mine-166-5,zhifmvnodeupfewest,348.048759279,233.08,240.72,-1.44586556696,1.03277844517
sprint_hint01_j,zhifmvmultiple2passf45,269.949319173,347.91,362.87,1.34421528127,1.04299962634
glass4,zhifmvmultiple2passf45,258.286556446,786.24,781.78,3.02679322825,-1.00570492978
T2_300_1000_0,zhifmvmultiple2str10tr20dvo7,478.799767775,30.58,31.93,-14.9952949507,1.04414650098
neos-1281048,zhifmvhr0nve1str10tr20dvo7rnd1rns1,733.182482596,394.92,228.52,-3.20839525029,-1.72816383686
neos-1109824,zhifmvnodeupfewest,778.835967687,302.81,250.98,-3.10317940747,-1.20651047892
eilD76,zhifmvmultiple2passf45,376.205937755,167.9,456.07,1.2122881492,2.71631923764
neos-825075,zhifmvmultiple2passf45,853.302943351,132.73,45.76,-18.6473545313,-2.90056818182
sprint_hidden01_j,zhifmvmultiple4,282.009279369,404.59,804.73,2.85355858431,1.9890012111
misc07,zhifmvhr0nve1str10tr20dvo7rnd1rns1,430.538782613,1101.64,847.44,1.96832442099,-1.29996223921
neos-662469,zhifmvhr0nve1str10tr20dvo7rnd1rns1,1063.62865009,4200.22,200.77,-5.2977469248,-20.9205558599
rentacar,zhifmvltmend1lyroot,472.159688414,261.51,261.51,-1.80551293799,1.0
p2756,zhifmvmultiple2passf20,356.320727152,1.69,3.16,-112.759723782,1.86982248521
eilA76,zhifmvmultiple4,365.623544543,323.47,344.03,-1.06276645799,1.06356076298
vpm1,zhifmvmultiple2pptn5005043,123.070496626,481.33,481.33,3.91101046306,1.0
biella1,zhifmvhr0nve1str10tr20dvo7rnd1rns1,461.758333767,408.3,403.67,-1.1439005469,-1.01146976491
neos-1440225,zhifmvmultiple2dvo7,246.468635976,200.01,200.01,-1.2322815658,1.0
vpm2,zhifmvhr0nve1str10tr20dvo7,224.742479592,119.37,110.03,-2.04255639,-1.0848859402
map20,zhifmvmultiple2passf45,757.463019842,918.44,749.8,-1.01022008515,-1.22491331022
10teams,xpsve2,182.281585637,200.76,200.76,1.10137290774,1.0
core2536-691,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,1182.94155565,401.63,401.98,-2.94278709301,1.00087144885
neos-1516309,hr0,295.855187764,147.22,24.16,-12.2456617452,-6.09354304636
neos-820879,zhifmvlgmiend1lyltmend1ly,832.147376763,228.93,215.53,-3.86093526081,-1.0621723194
rococoC10-001000,zhifmvmultiple2dvo7,244.072137608,129.43,140.29,-1.73976860509,1.08390635865
medium_hidden05,zhifmvlgmiend1lyltmend1lystr10tr20,1207.93435843,4723.24,3386.33,2.80340564564,-1.39479613623
mkc,zhifmvhr0nve1str10tr20dvo7rnd1rns1,332.671827154,97.89,293.44,-1.13369624848,2.99765042395
set1ch,zhifmvxpsve2str10tr20dvo7,433.379750594,60.65,60.95,-7.11041428375,1.00494641385
binkar10_1,zhifmvhr0nve1str10tr20dvo7rnd1rns1,423.778582236,10.5,2.38,-178.05822783,-4.41176470588
bley_xl1,zhifmvmultiple2passf45,1893.83636661,407.32,405.0,-4.67613917682,-1.00572839506
neos-808214,zhifmvlgmiend1lyltmend1ly,2027.40252002,1100.0,700.0,-2.89628931432,-1.57142857143
neos-777800,hr0,412.807471658,200.01,200.01,-2.06393416158,1.0
n3seq24,cts0,1040.9443364,3825.02,4407.6,4.23423217351,1.15230770035
rail507,cts0,222.147837177,229.58,229.62,1.03363599177,1.0001742312
n080w8-1,zhifmvmultiple2dvo7,500.060473971,742.45,713.19,1.42620750314,-1.04102693532
neos-633273,zhifmvhr0nve1str10tr20dvo7rnd1rns1,466.670112812,895.73,895.73,1.91940725452,1.0
d10100,str10tr20zhifmvdvo7,10.8187480722,18.26,19.95,1.84402112581,1.09255202629
eilB76,zhifmvpptn5005043,627.077775809,56.26,59.06,-10.6176392789,1.04976892997
draw-product,zhifmvlgmiend1lyltmend1ly,1402.72156295,367.57,550.18,-2.54956843751,1.49680332998
tanglegram2,zhifmvhr0nve1str10tr20dvo7rnd1rns1,930.200780731,2223.2,2164.6,2.32702449282,-1.02707197635
tanglegram1,zhifmvmultiple2passf45,1870.32462364,6391.2,6397.0,3.42026187281,1.00090749781
bab5,zhifmvmultiple4,688.991944366,480.7,506.33,-1.3607567088,1.0533180778
markshare2,zhifmvxpsve1str10tr20dvo7,3615.39123832,4007.65,4048.0,1.11965752339,1.01006824448
ns1766074,zhifmvpptn5005043,160.527323159,6300.0,6300.0,39.2456553565,1.0
neos-1601936,zhifmvmultiple2passf45,1155.10963771,266.67,1066.67,-1.08291190125,3.99996250047
yue20013.1.150,zhifmvmultiple2passt2,414.802281889,2093.2,2300.0,5.54481038418,1.09879610166
mas76,str10tr20zhifmvdvo7,33.9483700817,51.96,49.6,1.46104216139,-1.04758064516
eilA101.2,zhifmvrdcifmvmultiple2,319.777401164,532.69,641.07,2.00473828878,1.20345792112
p0282,zhifmvmultiple2passf45,246.54479325,663.24,6.82,-36.1502629398,-97.2492668622
markshare1,zhifmvcbn21,3623.0167226,3591.24,3612.07,-1.00303059536,1.00580022499
bienst2,zhifmvrdcifmv,1039.63700124,126.72,59.19,-17.5644027917,-2.14090217942
iis-100-0-cov,zhifmvmultiple4,1049.67930044,742.36,634.17,-1.65520176047,-1.17060094296
neos-912023,zhifmvmultiple4,285.478814751,223.53,223.53,-1.2771387051,1.0
neos-791021,zhifmvmultiple2str10tr20dvo7,680.711206293,228.89,228.89,-2.97396656164,1.0
p0201,str10tr20zhifmvdvo7,686.972888877,52.74,53.14,-12.9276042318,1.00758437619
mzzv11,zhifmvmultiple4,381.364019461,423.81,411.53,1.07910022708,-1.02983986587
neos-780889,zhifmvnodeupfewest,3717.90507359,400.0,400.0,-9.29476268398,1.0
mod008,zhifmvpptn5005043,1903.56898821,28.57,28.57,-66.6282459997,1.0
draw-gemcutter,zhifmvhr0nve1str10tr20dvo7rnd1rns1,1016.77350651,219.34,45.96,-22.1230092801,-4.77241079199
neos-859770,zhifmvrdcifmv,679.427354274,6300.0,6300.0,9.27251450853,1.0
eilD76.2,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,332.959780637,516.91,543.29,1.63169857621,1.05103402913
neos-1620770,zhifmvmultiple2str10tr20dvo7,857.534332609,515.17,537.5,-1.59541271183,1.04334491527
neos-785914,zhifmvmultiple4,273.923582133,0.02,0.02,-13696.1791067,1.0
neos-957270,zhifmvmultiple4,273.088418005,400.0,400.0,1.46472707602,1.0
fixnet6,xpsve2,227.785284864,148.41,148.41,-1.53483784694,1.0
pp08a,zhifmvlgmiend1lyltmend1lyrdcifmv,162.921642092,48.71,145.37,-1.12073771818,2.98439745432
neos-506428,zhifmvmultiple2str10tr20dvo7,1912.19120139,3215.0,2995.0,1.56626596641,-1.0734557596
p0033,zhifmvmultiple4,234.153555442,386.41,386.41,1.65024186487,1.0
neos-655508,zhifmvmultiple2passf45,629.760937658,0.02,0.02,-31488.0468829,1.0
neos8,zhifmvmultiple2str10tr20dvo7,546.060470043,428.8,428.8,-1.27346191708,1.0
iis-bupa-cov,zhifmvlgmiend1lyltmend1lyrdcifmv,538.536115782,585.4,557.94,1.03603079468,-1.04921676166
c05100,str10tr20zhifmvdvo7,10.9348240371,3.58,3.79,-2.88517784621,1.05865921788
qnet1_o,str10tr20zhifmvdvo7,52.2174055277,19.12,19.12,-2.73103585396,1.0
seymour,zhifmvmultiple2passf45,492.755377242,449.94,459.3,-1.07283992432,1.0208027737
misc06,zhifmvmultiple2ltmend1lylgmiend1ly,603.196289953,1550.86,1551.27,2.57174990271,1.00026436945
irp,zhifmvxpsve1,341.680867964,202.1,202.1,-1.69065248869,1.0
br5,zhifmvmultiple2str10tr20dvo7,459.354346899,828.47,814.72,1.77361987646,-1.01687696386
n080w8-7,zhifmvmultiple2str10tr20dvo7,670.643363529,495.36,500.75,-1.33927781034,1.01088097545
br3,zhifmvmultiple2str10tr20dvo7,739.184529629,573.1,588.96,-1.25506745726,1.02767405339
misc03,zhifmvnodeupfewest,359.526088745,619.11,680.71,1.89335355989,1.099497666
br1,zhifmvlgmiend1lyltmend1ly,702.362056042,374.35,579.76,-1.21147036022,1.54871109924
opt1217,zhifmvmultiple2dvo7,268.291919217,124.5,233.32,-1.14988821883,1.8740562249
gesa3_o,zhifmvlgmiend1lyltmend1ly,81.6627042709,2.17,2.57,-31.7753713116,1.18433179724
neos18,zhifmvmultiple2ltmend1lylgmiend1ly,2458.7910535,406.25,393.75,-6.2445487073,-1.03174603175
enigma,zhifmvmultiple2passf45,319.019650105,200.01,200.01,-1.5950184996,1.0
neos-948268,zhifmvnodeupdepth,578.268983778,200.01,200.01,-2.89120035887,1.0
bl15_t,zhifmvpptn5005043,498.842207168,208.29,210.99,-2.36429312843,1.01296269624
neos16,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,189.402577846,238.63,216.43,1.14269828036,-1.10257358037
layer4,zhifmvlgmiend1lyltmend1lystr10tr20,415.314310309,574.43,574.43,1.38312113438,1.0
neos-810286,zhifmvxpsve2str10tr20dvo7,2807.31869074,400.01,200.01,-14.0358916591,-1.9999500025
disctom,zhifmvmultiple4,2557.22733799,200.01,200.01,-12.7854974151,1.0
neos13,zhifmvlgmiend1lyltmend1ly,620.847843976,332.28,359.69,-1.72606367699,1.08249067052
mod011,str10tr20zhifmvdvo7,393.658847353,278.58,277.78,-1.41716051319,-1.00287997696
mod010,zhifmvmultiple2passf45,824.431972031,5.05,5.05,-163.253855848,1.0
eilC76.2,zhifmvmultiple2passf45,446.329220991,369.48,351.93,-1.26823294687,-1.04986787145
d05100,str10tr20zhifmvdvo7,27.1240100069,1.52,1.39,-19.513676264,-1.09352517986
gmu-35-40,hr0,127.394048643,203.17,1.83,-69.6142342312,-111.021857923
n050w4-0,zhifmvnodeupfewest,531.44810644,300.37,488.59,-1.08771793618,1.62662715984
air03,zhifmvpptn5005043,446.775349101,207.98,207.98,-2.14816496346,1.0
mine-90-10,zhifmvnodeupfewest,274.289435051,222.25,220.41,-1.24445095527,-1.00834807858
air05,zhifmvmultiple4,180.830946831,225.08,233.48,1.29115068019,1.03732006398
air04,zhifmvcbn21,359.323872492,217.87,218.87,-1.64172281488,1.00458989306
neos-934278,zhifmvmultiple2passf45,460.634727171,600.45,579.54,1.25813354013,-1.03608033958
neos-631710,str10tr20zhifmvdvo7,800.462092431,4400.0,4400.0,5.4968249485,1.0
neos-905856,zhifmvmultiple2pptn5005043,364.246719573,4210.8,1745.06,4.79087362008,-2.41298293468
unitcal_7,zhifmvmultiple2str10tr20dvo7,526.883831191,605.86,808.3,1.53411426229,1.33413659921
timtab1,xpsve1,2427.49431344,952.95,920.38,-2.63749137687,-1.03538755731
a20200,zhifmvmultiple2passf45,42.7704628942,1.48,1.48,-28.898961415,1.0
d801600,zhifmvmultiple2str10tr20dvo7,1201.50371473,4400.0,418.47,-2.87118243776,-10.5144932731
tas010,zhifmvlgmiend1lyltmend1ly,910.743236711,469.0,440.12,-2.06930663617,-1.06561846769
satellites1-25,zhifmvlgmiend1lyltmend1ly,577.214853926,3133.74,2075.0,3.59484858348,-1.51023614458
neos-1354092,zhifmvmultiple2ltmend1lylgmiend1ly,2789.70543704,767.32,981.96,-2.84095628849,1.27972684147
neos-956971,zhifmvpptn5005043,590.877689352,400.0,400.0,-1.47719422338,1.0
neos-631784,zhifmvnodeupfewest,3613.43355537,544.46,538.34,-6.71217735143,-1.01136828027
layer,zhifmvlgmiend1lyltmend1ly,139.640054878,48.25,47.65,-2.93053630384,-1.01259181532
a10200,zhifmvmultiple2passf20,13.5943261095,0.02,0.02,-679.716305475,1.0
mzzv42z,zhifmvcbn21,416.788330999,400.0,401.0,-1.03937239651,1.0025
manna81,zhifmvmultiple2passf45,463.076728938,21.01,21.01,-22.0407771984,1.0
eil33-2,zhifmvlgmiend1lyltmend1ly,224.948670549,224.34,223.28,-1.00747344388,-1.00474740236
sp97ic,zhifmvxpsve2str10tr20dvo7,1040.34620954,212.54,233.31,-4.45907251957,1.09772278159
sp98ir,zhifmvnodeupfewest,578.004817724,224.57,201.74,-2.8650977383,-1.11316546049
gesa3,str10tr20zhifmvdvo7,13.9040549233,0.43,0.43,-32.3350114496,1.0
gesa2,str10tr20zhifmvdvo7,352.343108844,1.4,1.51,-233.339807181,1.07857142857
neos-1620807,zhifmvmultiple4,275.232010292,616.73,416.74,1.51414074096,-1.47989153909
rmatr100-p10,zhifmvmultiple2dvo7,388.384895581,392.35,378.43,-1.02630577803,-1.0367835531
khb05250,cts0,777.377980738,185.12,0.22,-3533.53627608,-841.454545455
msc98-ip,str10tr20zhifmvdvo7,922.200902071,909.19,924.5,1.00249305539,1.01683916453
map18,zhifmvnodedepth,717.191450612,968.98,768.82,1.0719871233,-1.26034702531
n050w4-1,zhifmvnodeupfewest,367.267268566,400.0,400.0,1.08912509836,1.0
c10400,str10tr20zhifmvdvo7,30.792688819,0.82,1.0,-30.792688819,1.21951219512
T2_300_5000_0,zhifmvmultiple2str10tr20dvo7,478.799767775,202.6,232.69,-2.05767230124,1.14851924975
aflow30a,xpsve2,679.788114861,133.84,133.84,-5.07911024254,1.0
l152lav,zhifmvmultiple2ltmend1lylgmiend1ly,248.034615509,26.51,26.31,-9.427389415,-1.00760167237
ns1688347,zhifmvnodehybrid,311.385667182,5779.4,5547.38,17.815142393,-1.04182514989
sp97ar,zhifmvmultiple2passf45,732.386613122,221.42,219.43,-3.33767767909,-1.00906895137
pp08aCUTS,zhifmvnodeupfewest,213.019412082,181.63,173.98,-1.22439022923,-1.04397057133
neos-631709,cts0,2350.80850675,609.74,625.05,-3.76099273138,1.02510906288
n3div36,zhifmvpptn5005043,527.502250437,265.05,287.24,-1.83645122698,1.08372005282
c60900,zhifmvmultiple4,364.756428516,225.36,4201.56,11.51881001,18.6437699681
sp98ic,zhifmvmultiple2str10tr20,636.920572749,204.75,215.67,-2.95321821648,1.05333333333
rout,str10tr20zhifmvdvo7,30.0977120662,30.35,25.35,-1.18728647204,-1.19723865878
c10100,str10tr20zhifmvdvo7,24.5755441261,6.29,7.11,-3.45647596711,1.13036565978
e201600,zhifmvmultiple3,333.383286047,207.21,405.58,1.21655768893,1.95733796631
neos-1096528,zhifmvmultiple4,635.738632653,845.49,1316.6,2.07097686435,1.55720351512
pg5_34,zhifmvmultiple2ltmend1lylgmiend1ly,659.595020288,214.5,15.99,-41.2504703119,-13.4146341463
swath,zhifmvmultiple2ltmend1lylgmiend1ly,392.193324007,745.14,615.68,1.56983804239,-1.21027156965
neos-538867,xpsve2,406.554520493,336.17,283.97,-1.43168123567,-1.18382223474
long_hidden01,zhifmvmultiple2passf45,2629.68949923,3713.27,3237.46,1.2311187313,-1.14697015562
enlight14,zhifmvmultiple2ltmend1lylgmiend1ly,2752.67615118,6300.0,6300.0,2.28868186957,1.0
nrperfan,zhifmv,1666.25728329,293.62,287.82,-5.78923383814,-1.02015148357
net12,zhifmvmultiple2passf45,403.692346594,1497.12,1613.91,3.99787118487,1.07800977878
qap10,zhifmvmultiple2passf45,532.121506199,449.88,443.8,-1.19901195629,-1.0136998648
neos-941313,zhifmvmultiple2passf45,824.604520659,600.0,800.0,-1.03075565082,1.33333333333
