instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
layer4,zhifmvmultiple2passf20,203.855966015,574.43,574.43,2.81782285419,1.0
dsbmip,zhifmvmultiple2passf20,193.827684635,0.02,0.02,-9691.38423174,1.0
neos-957323,zhifmvmultiple2passf20,396.692891153,400.0,400.0,1.00833669804,1.0
lseu,zhifmvmultiple2passf20,197.366699637,22.69,123.07,-1.60369464238,5.42397531952
gt2,zhifmvmultiple2passf20,192.577615563,764.62,764.62,3.97045107119,1.0
neos-1437164,zhifmvmultiple2passf20,210.833688539,97.24,97.24,-2.16817861517,1.0
neos-641591,zhifmvmultiple2passf20,242.952836621,400.47,200.76,-1.210165554,-1.99476987448
neos-954925,zhifmvmultiple2passf20,476.200242564,400.04,400.2,-1.18990565358,1.00039996
ex9,zhifmvmultiple2passf20,1114.68990577,4000.0,3200.0,2.87075354629,-1.25
e10400,zhifmvmultiple2passf20,291.678528582,3.66,5.32,-54.8267910868,1.45355191257
a10100,zhifmvmultiple2passf20,189.303747849,2.32,2.32,-81.5964430385,1.0
neos-799838,zhifmvmultiple2passf20,240.067529359,370.96,398.06,1.65811678515,1.07305369851
beasleyC3,zhifmvmultiple2passf20,234.387071802,544.49,601.42,2.56592650514,1.10455655751
e401600,zhifmvmultiple2passf20,535.471232839,453.6,924.14,1.72584434667,2.03734567901
neos-957389,zhifmvmultiple2passf20,317.982393641,400.0,400.0,1.25793128173,1.0
neos-849702,zhifmvmultiple2passf20,214.489483931,4200.01,4200.01,19.5814261987,1.0
neos-957143,zhifmvmultiple2passf20,382.387544715,400.0,400.0,1.04605917616,1.0
air05,zhifmvmultiple2passf20,306.998984779,224.68,233.48,-1.31488343661,1.03916681503
pdistuchoa,zhifmvmultiple2passf20,209.842488858,840.42,792.08,3.77464070461,-1.06102918897
neos-950242,zhifmvmultiple2passf20,809.373234585,551.19,675.0,-1.19907145864,1.22462308823
neos-931538,zhifmvmultiple2passf20,298.736136548,448.13,485.08,1.62377409578,1.08245375226
timtab2,zhifmvmultiple2passf20,184.708425562,1486.41,1415.83,7.66521611395,-1.04985061766
t1717,zhifmvmultiple2passf20,531.763172219,753.19,720.96,1.35579152086,-1.04470428318
ran16x16,zhifmvmultiple2passf20,192.945776659,30.59,31.87,-6.05415050702,1.04184373978
neos-1441553,zhifmvmultiple2passf20,210.016402161,295.76,204.56,-1.02667384709,-1.44583496285
eilA101.2,zhifmvmultiple2passf20,407.254085209,591.31,641.07,1.57412785601,1.08415213678
neos1,zhifmvmultiple2passf20,241.532275475,217.76,172.96,-1.39646320233,-1.25901942646
a05100,zhifmvmultiple2passf20,187.842852856,0.43,0.43,-436.843843851,1.0
p0548,zhifmvmultiple2passf20,184.960549027,2023.78,2023.78,10.9416846492,1.0
mas76,zhifmvmultiple2passf20,181.565068167,49.6,49.6,-3.66058605175,1.0
disctom,zhifmvmultiple2passf20,2140.26250861,200.01,200.01,-10.7007775042,1.0
neos-810286,zhifmvmultiple2passf20,255.322748494,200.01,200.01,-1.27654991497,1.0
pigeon-10,zhifmvmultiple2passf20,197.578891175,410.0,210.01,1.06291719096,-1.95228798629
ibarra,zhifmvmultiple2passf20,188.675425307,747.61,309.82,1.64207924533,-2.41304628494
neos-953928,zhifmvmultiple2passf20,480.523569987,400.4,400.4,-1.20010881615,1.0
neos-555927,zhifmvmultiple2passf20,206.200741574,211.83,448.43,2.17472544752,2.11693338998
c20400,zhifmvmultiple2passf20,266.677575845,5.13,203.71,-1.30910400002,39.7095516569
eilB101,zhifmvmultiple2passf20,216.935021845,337.07,290.46,1.3389262717,-1.16046959994
neos-709469,zhifmvmultiple2passf20,206.934780778,0.02,200.01,-1.03462217278,10000.5
csched010,zhifmvmultiple2residualifmv,230.41858403,610.87,679.06,2.94707131744,1.11162767856
cov1075,zhifmvmultiple2passf20,195.648763845,214.3,193.81,-1.00948745599,-1.10572209896
modglob,zhifmvmultiple2passf20,196.381835559,3.42,8.22,-23.8907342529,2.40350877193
fast0507,zhifmvmultiple2passf20,460.623442997,220.15,220.21,-2.09174625583,1.00027254145
trd445c,zhifmvmultiple2passf20,594.561539244,266.36,266.36,-2.23217277085,1.0
iis-pima-cov,zhifmvmultiple2passf20,973.135656569,466.84,477.45,-2.03819385605,1.02272727273
A-2,zhifmvmultiple2passf20,222.656841058,209.93,638.65,2.86831519285,3.04220454437
netdiversion,zhifmvmultiple2passf20,1768.59577303,839.4,842.34,-2.09962221078,1.00350250179
neos-1224597,zhifmvmultiple2passf20,260.1948148,200.01,200.01,-1.30090902855,1.0
a20200,zhifmvmultiple2passf20,208.291964254,1.48,1.48,-140.737813685,1.0
bs24_t,zhifmvmultiple2passf20,371.624592574,839.1,1248.74,3.3602189547,1.48818972709
fiber,zhifmvmultiple2passf20,188.88386487,133.11,117.96,-1.60125351704,-1.12843336724
neos-1597104,zhifmvmultiple2passf20,308.958780653,400.0,400.0,1.29467108575,1.0
m100n500k4r1,zhifmvmultiple2passf20,215.48149339,88.01,92.01,-2.34193558733,1.04544938075
aflow40b,zhifmvmultiple2passf20,181.934452995,108.48,314.99,1.73133782423,2.90366887906
triptim1,zhifmvmultiple2passf20,11203.2913323,400.4,400.4,-27.9802480827,1.0
mine-166-5,zhifmvmultiple2passf20,366.11732384,709.68,240.72,-1.52092607112,-2.9481555334
neos-631710,zhifmvmultiple2passf20,4323.04256124,3823.08,4400.0,1.01780168427,1.15090450631
glass4,zhifmvmultiple2passf20,206.185993078,842.08,781.78,3.79162516489,-1.07713167387
T2_300_1000_0,zhifmvmultiple2passf20,216.679135811,29.96,31.93,-6.78606751678,1.06575433912
core2536-691,zhifmvmultiple2passf20,434.271854772,402.29,401.98,-1.08033199356,-1.00077118265
rail507,zhifmvmultiple2passf20,426.633669985,426.97,229.62,-1.85799873698,-1.85946346137
eilD76,zhifmvmultiple2passf20,191.371439672,167.9,456.07,2.38316647867,2.71631923764
neos-825075,zhifmvmultiple2passf20,223.917636252,132.73,45.76,-4.89330498803,-2.90056818182
sprint_hidden01_j,zhifmvmultiple2passf20,326.338714147,416.4,804.73,2.46593482512,1.93258885687
neos-662469,zhifmvmultiple2passf20,242.952836621,400.5,200.77,-1.21010527779,-1.99481994322
rentacar,zhifmvmultiple2passf20,560.33244478,261.51,261.51,-2.14268075707,1.0
p2756,zhifmvmultiple2passf20,198.55544538,1.69,3.16,-62.8340017024,1.86982248521
eilA76,zhifmvmultiple2passf20,211.425301085,152.58,344.03,1.6271940881,2.25475160572
vpm1,zhifmvmultiple2passf20,181.105474101,481.33,481.33,2.65773302761,1.0
biella1,zhifmvmultiple2passf20,-3250.86471993,403.97,403.67,-0.124173115395,-1.00074318131
neos-1440225,zhifmvmultiple2passf20,263.401062006,200.01,200.01,-1.31693946306,1.0
vpm2,zhifmvmultiple2passf20,191.960946185,133.39,110.03,-1.74462370431,-1.2123057348
map20,zhifmvmultiple2passf20,763.069603298,728.44,749.8,-1.01769752374,1.02932293669
10teams,zhifmvmultiple2passf20,208.326470537,200.76,200.76,-1.03768913398,1.0
neos-1622252,zhifmvmultiple2passf20,252.554577325,733.29,733.29,2.90349122858,1.0
neos-820879,zhifmvmultiple2passf20,232.945228445,219.93,215.53,-1.08080187651,-1.02041479144
rococoC10-001000,zhifmvmultiple2passf20,363.165328625,129.63,140.29,-2.58867580458,1.08223405076
medium_hidden05,zhifmvmultiple2passf20,669.578526556,2861.12,3386.33,5.05740531647,1.18356797338
mkc,zhifmvmultiple2passf20,272.677367936,84.6,293.44,1.07614358398,3.46855791962
binkar10_1,zhifmvmultiple2passf20,224.010408527,1.86,2.38,-94.1220203895,1.27956989247
bley_xl1,zhifmvmultiple2passf20,4042.85985504,407.32,405.0,-9.98237001243,-1.00572839506
neos-808214,zhifmvmultiple2passf20,232.64233732,1100.0,700.0,3.00891062248,-1.57142857143
rmatr100-p5,zhifmvmultiple2passf20,38.1917834285,468.38,507.32,13.2834854636,1.0831376233
nug08,zhifmvmultiple2passf20,194.074332586,276.51,283.91,1.46289308955,1.02676214242
p0033,zhifmvmultiple2passf20,175.234073535,386.41,386.41,2.2051076723,1.0
n080w8-1,zhifmvmultiple2passf20,516.886391336,704.3,713.19,1.37978095759,1.01262246202
egout,zhifmvmultiple2passf20,178.200154949,1547.08,1547.08,8.68169839941,1.0
d10100,zhifmvmultiple2passf20,216.612517361,29.5,19.95,-10.8577702938,-1.47869674185
eilD76.2,zhifmvmultiple2passf20,298.201248875,389.91,543.29,1.82189042484,1.39337282963
draw-product,zhifmvmultiple2passf20,303.001426118,658.69,550.18,1.81576703136,-1.19722636228
newdano,zhifmvmultiple2passf20,195.328179295,573.15,563.94,2.88714102612,-1.01633152463
tanglegram1,zhifmvmultiple2passf20,1855.52730138,6391.2,6397.0,3.4475375249,1.00090749781
bab5,zhifmvmultiple2passf20,323.508025886,325.46,506.33,1.56512345749,1.55573649604
ns1766074,zhifmvmultiple2passf20,196.035862566,6300.0,6300.0,32.136976967,1.0
neos-1601936,zhifmvmultiple2passf20,275.416401146,2073.01,1066.67,3.87293565511,-1.94344080175
yue20013.1.150,zhifmvmultiple2passf20,228.01861613,2093.2,2300.0,10.0868957063,1.09879610166
atlanta-ip,zhifmvmultiple2passf20,587.095329186,814.8,659.09,1.12262858727,-1.23624998103
markshare2,zhifmvmultiple2passf20,183.926883895,3982.27,4048.0,22.0087456183,1.01650566134
p0282,zhifmvmultiple2passf20,199.76185164,41.67,6.82,-29.290594082,-6.10997067449
markshare1,zhifmvmultiple2ltmend1ly,189.359759218,3775.37,3612.07,19.0751721216,-1.04520953359
bienst2,zhifmvmultiple2passf20,195.574906039,119.52,59.19,-3.30418830949,-2.01926001014
iis-100-0-cov,zhifmvmultiple2passf20,409.053583795,723.33,634.17,1.55033478528,-1.14059321633
neos-912023,zhifmvmultiple2passf20,208.064696938,223.53,223.53,1.07432929896,1.0
neos-791021,zhifmvmultiple2passf20,245.01319931,228.89,228.89,-1.07044082009,1.0
p0201,zhifmvmultiple2passf20,194.549486772,47.19,53.14,-3.66107427121,1.12608603518
mzzv11,zhifmvmultiple2passf20,451.872441729,414.63,411.53,-1.09803037866,-1.00753286516
neos-1599274,zhifmvmultiple2passf20,209.853126647,255.02,255.02,1.21523088111,1.0
mod008,zhifmvmultiple2passf20,182.13076962,109.84,28.57,-6.3748956815,-3.84459222961
draw-gemcutter,zhifmvmultiple2passf20,201.880727411,34.31,45.96,-4.39253105768,1.33955115127
pp08aCUTS,zhifmvmultiple2passf20,187.853515411,143.58,173.98,-1.07974201294,1.21172865302
neos-1620770,zhifmvmultiple2passf20,224.042653764,518.69,537.5,2.39909673882,1.0362644354
neos-555884,zhifmvmultiple2passf20,238.670868081,233.07,243.27,1.01926976659,1.04376367615
neos-785914,zhifmvmultiple2passf20,236.714605157,0.02,0.02,-11835.7302578,1.0
neos-957270,zhifmvmultiple2passf20,274.180644829,400.0,400.0,1.45889218493,1.0
fixnet6,zhifmvmultiple2passf20,171.122332947,193.06,148.41,-1.15303775317,-1.30085573748
pp08a,zhifmvmultiple2passf20,193.130387524,185.03,145.37,-1.32854363021,-1.27282107725
mik-250-1-100-1,zhifmvmultiple2passf20,182.444885841,72.79,5.89,-30.9753626216,-12.3582342954
neos-655508,zhifmvmultiple2passf20,459.884973812,0.02,0.02,-22994.2486906,1.0
neos8,zhifmvmultiple2passf20,1227.08317559,428.8,428.8,-2.86166785351,1.0
iis-bupa-cov,zhifmvmultiple2passf20,454.542866748,544.01,557.94,1.2274749882,1.02560614695
c05100,zhifmvmultiple2passf20,228.623743014,4.4,3.79,-60.3228873387,-1.16094986807
qnet1_o,zhifmvmultiple2passf20,209.201139588,48.63,19.12,-10.941482196,-2.54341004184
c10100,zhifmvmultiple2passf20,211.887328705,6.69,7.11,-29.8013120541,1.06278026906
nsrand-ipx,zhifmvmultiple2passf20,230.223012391,247.01,247.41,1.07465364748,1.00161936764
irp,zhifmvmultiple2passf20,258.370858951,201.3,202.1,-1.27843077166,1.00397416791
neos-941313,zhifmvmultiple2passf20,939.381396047,800.0,800.0,-1.17422674506,1.0
br4,zhifmvmultiple2passf20,484.281244055,297.22,257.82,-1.87836957589,-1.15281979676
br3,zhifmvmultiple2passf20,426.55743375,596.54,588.96,1.38072848672,-1.01287014398
br2,zhifmvmultiple2passf20,380.30927515,610.99,865.81,2.27659448921,1.41706083569
br1,zhifmvmultiple2passf20,271.604321656,347.75,579.76,2.13457575515,1.66717469446
sp98ir,zhifmvmultiple2passf20,177.475806114,224.37,201.74,1.13671831906,-1.11217408546
misc06,zhifmvmultiple2passf20,170.52396857,1551.12,1551.27,9.09707892098,1.00009670432
long_hidden01,zhifmvmultiple2passf20,1063.78685735,3389.01,3237.46,3.04333521103,-1.04681138918
gesa3_o,zhifmvmultiple2passf20,197.900869201,1.37,2.57,-77.0042292612,1.87591240876
neos18,zhifmvmultiple2passf20,975.471559504,406.25,393.75,-2.47738808763,-1.03174603175
enigma,zhifmvmultiple2passf20,194.296135757,200.01,200.01,1.02940801792,1.0
neos-948268,zhifmvmultiple2passf20,404.648599571,200.01,200.01,-2.02314184076,1.0
bl15_t,zhifmvmultiple2passf20,279.468747895,207.19,210.99,-1.32455921084,1.01834065351
neos16,zhifmvmultiple2passf20,210.960761923,1230.81,216.43,1.02592538075,-5.68687335397
neos10,zhifmvmultiple2passf20,1147.86631903,497.01,440.2,-2.60760181514,-1.12905497501
neos13,zhifmvmultiple2passf20,630.755090212,359.84,359.69,-1.75360752374,-1.00041702577
mod011,zhifmvmultiple2passf20,71.307122428,252.38,277.78,3.89554353817,1.10064188921
mod010,zhifmvmultiple2passf20,224.22213187,5.05,5.05,-44.4004221525,1.0
neos-506428,zhifmvmultiple2passf20,2139.6562072,3448.33,2995.0,1.39975758251,-1.15136227045
neos-934278,zhifmvmultiple2passf20,291.849699251,532.73,579.54,1.98574814875,1.08786815085
d05100,zhifmvmultiple2passf20,210.584088563,1.76,1.39,-151.49934429,-1.26618705036
gmu-35-40,zhifmvmultiple2passf20,202.287663689,1.41,1.83,-110.539706934,1.29787234043
c201600,zhifmvmultiple2passf20,633.515738066,200.88,201.02,-3.15150600968,1.00069693349
air03,zhifmvmultiple2passf20,251.086240714,207.98,207.98,-1.20726147088,1.0
mine-90-10,zhifmvmultiple2passf20,327.842329737,224.99,220.41,-1.48742039715,-1.02077945647
rd-rplusc-21,zhifmvmultiple2passf20,2589.77042923,3628.52,4400.0,1.69899229304,1.21261561187
air04,zhifmvmultiple2passf20,331.223606553,212.87,218.87,-1.51333488625,1.02818621694
misc07,zhifmvmultiple2passf20,207.203414911,1058.84,847.44,4.08989398348,-1.24945718871
sprint_hint01_j,zhifmvmultiple2passf20,352.955909414,255.59,362.87,1.02808875081,1.41973473141
neos-905856,zhifmvmultiple2passf20,227.046390591,3910.8,1745.06,7.68591826304,-2.24106907499
unitcal_7,zhifmvmultiple2dvo7,563.823382258,406.47,808.3,1.43360496467,1.98858464339
app1-2,zhifmvmultiple2passf20,851.496891513,2513.6,5942.13,6.97845178207,2.36399188415
timtab1,zhifmvmultiple2passf20,181.128428426,937.44,920.38,5.08136689529,-1.01853582216
rgn,zhifmvmultiple2passf20,175.023538688,295.48,280.78,1.6042413615,-1.05235415628
d801600,zhifmvmultiple2passf20,995.549274487,445.2,418.47,-2.37902185219,-1.06387554663
neos-1281048,zhifmvmultiple2passf20,224.961102258,228.52,228.52,1.01582005825,1.0
neos-1516309,zhifmvmultiple2passf20,220.472574457,147.22,24.16,-9.12552046592,-6.09354304636
sprint01_j,zhifmvmultiple2passf20,315.745878253,212.8,227.76,-1.38630961649,1.07030075188
neos-780889,zhifmvmultiple2passf20,3289.81666515,400.0,400.0,-8.22454166287,1.0
neos-1354092,zhifmvmultiple2passf20,435.179618149,459.24,981.96,2.25644758864,2.13822837732
neos-956971,zhifmvmultiple2passf20,422.855240793,400.0,400.0,-1.05713810198,1.0
neos-631784,zhifmvmultiple2passf20,766.223037433,572.03,538.34,-1.42330690165,-1.06258126834
layer,zhifmvmultiple2passf20,193.037673254,527.85,47.65,-4.05115788572,-11.0776495278
a10200,zhifmvmultiple2passf20,212.34978166,0.02,0.02,-10617.489083,1.0
mzzv42z,xpsve1,202.693603049,401.0,401.0,1.97835547826,1.0
manna81,zhifmvmultiple2passf20,206.57210452,21.01,21.01,-9.83208493668,1.0
eil33-2,zhifmvmultiple2passf20,231.018096762,62.45,223.28,-1.03465647063,3.57534027222
sp97ic,zhifmvmultiple2passf20,212.080544424,236.62,233.31,1.10010091041,-1.014187133
opt1217,zhifmvmultiple2passf20,201.983737012,124.5,233.32,1.15514250529,1.8740562249
gesa3,zhifmvmultiple2passf20,212.47912952,0.97,0.43,-494.137510511,-2.25581395349
gesa2,zhifmvmultiple2passf20,193.522236428,1.51,1.51,-128.160421476,1.0
neos-1620807,zhifmvmultiple2passf20,225.053030273,416.74,416.74,1.85174134067,1.0
d20200,zhifmvmultiple2passf20,184.522311046,233.94,223.62,1.21188597049,-1.04614971827
rmatr100-p10,zhifmvmultiple2passf20,64.7089382685,412.75,378.43,5.84818743942,-1.09069048437
khb05250,zhifmvmultiple2passf20,141.492656682,0.22,0.22,-643.148439465,1.0
msc98-ip,zhifmvmultiple2,475.711875423,896.0,924.5,1.94340323999,1.03180803571
map18,zhifmvmultiple2passf20,734.023499294,552.38,768.82,1.04740515902,1.39183171005
n050w4-1,zhifmvmultiple2passf20,392.477394351,445.45,400.0,1.01916697817,-1.113625
c10400,zhifmvmultiple2passf20,235.927419218,0.73,1.0,-235.927419218,1.3698630137
sp98ic,zhifmvmultiple2passf20,243.087098665,213.6,215.67,-1.12712523144,1.00969101124
satellites1-25,zhifmvmultiple2passf20,352.626676584,1168.67,2075.0,5.8844101646,1.77552260262
stein45,zhifmvmultiple2passf20,212.820920955,507.7,496.5,2.33294733324,-1.02255790534
ns1688347,zhifmvmultiple2passf20,284.46611931,2767.02,5547.38,19.501021821,2.00482107104
sp97ar,zhifmvmultiple2passf20,247.860021591,220.81,219.43,-1.12956305697,-1.00628902156
stp3d,zhifmvmultiple2passf20,2544.23661597,5403.3,5403.3,2.12374115131,1.0
neos-631709,zhifmvmultiple2passf20,1227.65284441,599.57,625.05,-1.96408742407,1.04249712294
n3div36,zhifmvmultiple2passf20,294.356435698,264.74,287.24,-1.02477522524,1.08498904586
c60900,zhifmvmultiple2passf20,571.559352497,229.07,4201.56,7.35104758875,18.3418169119
T2_300_5000_0,zhifmvmultiple2passf20,216.679135811,198.67,232.69,1.07389204378,1.17123873761
rout,zhifmvmultiple2passf20,213.020562801,17.91,25.35,-8.40317801976,1.41541038526
seymour,zhifmvmultiple2passf20,559.95827385,251.62,459.3,-1.21915583246,1.82537159208
e201600,zhifmvmultiple2passf20,638.7509406,216.61,405.58,-1.57490739336,1.87239739624
neos-1096528,zhifmvmultiple2passf20,279.412164367,692.6,1316.6,4.71203536533,1.90095293098
liu,zhifmvmultiple2passf20,232.278417419,479.64,447.96,1.92854766697,-1.07072060005
swath,zhifmvmultiple2passf20,230.843599526,694.46,615.68,2.66708715885,-1.12795608108
neos-538867,zhifmvmultiple2passf20,202.024231092,164.01,283.97,1.40562346638,1.73141881593
T1_300_5000_0,zhifmvmultiple2passf20,218.788553168,338.72,551.83,2.52220690712,1.62916273028
enlight14,zhifmvmultiple2passf20,196.482385259,6300.0,6300.0,32.0639429927,1.0
n030w4-0,zhifmvmultiple2passf20,308.331273116,237.28,429.59,1.39327417443,1.8104770735
nrperfan,zhifmvmultiple2passf20,243.395175176,78.83,287.82,1.18252138643,3.65114804009
net12,zhifmvmultiple2passf20,11.4910663512,1376.68,1613.91,140.449106347,1.17232036494
qap10,zhifmvmultiple2passf20,192.065698826,443.8,443.8,2.31066766588,1.0
neos-1215891,zhifmvmultiple2passf20,550.719696623,201.83,202.5,-2.71960344011,1.00331962543
bnatt350,zhifmvmultiple2passf20,317.483272958,4200.01,4200.01,13.229074908,1.0
neos-1595230,zhifmvmultiple2passf20,211.446802093,66.36,272.26,1.28760519102,4.10277275467
e20100,zhifmvmultiple2passf20,213.957887396,69.57,42.53,-5.0307521137,-1.63578650364
n3seq24,zhifmvmultiple2passf20,684.140125162,3888.87,4407.6,6.44253982173,1.13338836217
eilC76,zhifmvmultiple2passf20,210.54981315,232.57,424.74,2.01728984531,1.82628885927
ash608gpia-3col,zhifmvmultiple2passf20,828.940981357,6300.0,6300.0,7.60005855868,1.0
cap6000,zhifmvmultiple2passf20,240.354519053,0.02,0.02,-12017.7259526,1.0
neos-565815,zhifmvmultiple2passf20,455.706545716,397.32,500.12,1.09746064589,1.25873351455
p6b,zhifmvmultiple2passf20,222.234409539,516.29,519.44,2.33735181279,1.00610122218
neos-912015,zhifmvmultiple2passf20,218.63498015,200.01,200.01,-1.09312024474,1.0
