instance, recommended_parameter, param_value_pred, param_value_real, default_value, improvement_pred, improvement_real
rmine6,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,683.649855656,202.62,202.53,-3.37554858863,-1.00044437861
mitre,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,684.425847157,207.56,207.56,-3.29748432818,1.0
fast0507,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,628.604171881,228.35,220.21,-2.85456687653,-1.0369647155
a1c1s1,zhifmvmultiple2ltmend1lylgmiend1ly,683.546220386,587.09,832.04,1.21724029069,1.41722734163
neos-538916,zhifmvmultiple2passf20,628.576715881,307.36,347.66,-1.80802138837,1.13111660593
vpphard,zhifmvmultiple2passt2,1964.76578867,4135.42,4338.98,2.20839553753,1.04922353715
neos-860244,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,683.740942213,381.12,132.25,-5.17006383526,-2.8818147448
noswot,zhifmvmultiple2ltmend1lylgmiend1ly,673.563094253,97.66,62.03,-10.8586666815,-1.57439948412
pk1,zhifmvmultiple2ltmend1lylgmiend1ly,614.915627857,2142.11,356.37,-1.7254977351,-6.0109156214
stein45,zhifmvmultiple2ltmend1lylgmiend1ly,668.073071024,560.08,496.5,-1.34556509773,-1.12805639476
reblock67,zhifmvmultiple2ltmend1lylgmiend1ly,620.338985408,218.21,217.81,-2.84807394246,-1.00183646297
layer2,zhifmvmultiple2passf20,628.553023435,494.88,113.05,-5.55995597908,-4.37753206546
pg5_34,zhifmvmultiple2ltmend1lylgmiend1ly,668.08122763,214.5,15.99,-41.7811899706,-13.4146341463
n030w4-0,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,601.217436791,229.48,429.59,-1.39951450637,1.87201499041
30n20b8,zhifmvmultiple2passf20,643.63745627,657.84,4961.68,7.70881177232,7.54238112611
n030w4-2,zhifmvmultiple2ltmend1lylgmiend1ly,675.387568141,648.14,222.34,-3.03763411056,-2.91508500495
neos-1120495,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,683.585747871,240.75,321.55,-2.12590809476,1.33561786085
eilC76.2,zhifmvmultiple2ltmend1lylgmiend1ly,669.07875226,256.02,351.93,-1.90116998341,1.37461917038
enlight13,zhifmvmultiple2ltmend1lylgmiend1ly,673.594246485,5610.51,5660.43,8.40332296414,1.00889758685
tas010,zhifmvmultiple2ltmend1lylgmiend1ly,615.33876108,529.84,440.12,-1.39811587994,-1.2038534945
n030w4-3,zhifmvmultiple2ltmend1lylgmiend1ly,616.171785668,236.65,252.05,-2.44464108577,1.06507500528
bley_xl1,zhifmvmultiple2,1957.76643342,434.3,405.0,-4.83399119363,-1.07234567901
neos-1223462,zhifmvmultiple2passf20,642.998233303,1000.01,200.01,-3.214830425,-4.99980001
neos-686190,zhifmvmultiple2ltmend1lylgmiend1ly,615.051740681,267.65,697.7,1.1343761083,2.60676256305
net12,zhifmvmultiple2ltmend1lylgmiend1ly,627.12958639,1500.52,1613.91,2.57348725849,1.07556713673
neos-931538,zhifmvmultiple2ltmend1lylgmiend1ly,668.253658075,437.68,485.08,-1.37761535845,1.10829830013
ds,zhifmvmultiple2ltmend1lylgmiend1ly,646.063470273,2026.45,2083.64,3.22513204333,1.02822176713
protfold,zhifmvmultiple2ltmend1lylgmiend1ly,620.433072329,1271.88,1413.84,2.27879534966,1.11161430324
layer3,zhifmvmultiple2ltmend1lylgmiend1ly,668.124268783,399.21,435.4,-1.53450681852,1.09065404173
ns1208400,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,601.05806677,6300.0,6300.0,10.4815164263,1.0
neos-960392,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,617.384483436,405.04,400.0,-1.54346120859,-1.0126
dano3mip,zhifmvmultiple2ltmend1lylgmiend1ly,683.818853889,460.19,478.94,-1.42777561676,1.04074404051
neos-555884,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,600.957781495,227.27,243.27,-2.47033247624,1.07040084481
sp98ar,zhifmvmultiple2ltmend1lylgmiend1ly,668.414845547,255.84,225.81,-2.96007637194,-1.13298791019
tanglegram2,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,601.072886732,1603.04,2164.6,3.60122715195,1.35030941212
opm2-z7-s2,zhifmvmultiple2passt2,2005.06830279,602.76,807.12,-2.48422576914,1.3390404141
zib54-UUE,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,675.313027079,451.93,464.56,-1.45366158748,1.02794680592
tr12-30,zhifmvmultiple2ltmend1lylgmiend1ly,626.989482113,373.17,603.83,-1.03835430852,1.61810970871
c201600,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,629.499051479,201.02,201.02,-3.13152448253,1.0
neos-1595230,zhifmvmultiple2passf20,642.737513032,66.36,272.26,-2.36074896434,4.10277275467
neos-957323,zhifmvmultiple2ltmend1lylgmiend1ly,675.490128443,400.0,400.0,-1.68872532111,1.0
lseu,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,600.95015844,30.04,123.07,-4.88299470578,4.09687083888
gt2,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,675.336512467,764.62,764.62,1.13220592384,1.0
neos-1437164,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,600.973348634,97.24,97.24,-6.18031004355,1.0
neos-641591,zhifmvmultiple2passf20,629.146383803,400.47,200.76,-3.13382339013,-1.99476987448
neos-1622252,zhifmvmultiple2ltmend1lylgmiend1ly,627.002798715,733.29,733.29,1.16951631078,1.0
ex9,zhifmvmultiple2,1955.7044236,4000.0,3200.0,1.63623907651,-1.25
e10400,zhifmvmultiple2passf20,643.372592668,3.66,5.32,-120.93469787,1.45355191257
a10100,zhifmvmultiple2passf20,628.677195626,2.32,2.32,-270.981549839,1.0
neos-799838,zhifmvmultiple2ltmend1lylgmiend1ly,621.317935216,421.98,398.06,-1.56086503345,-1.0600914435
beasleyC3,zhifmvmultiple2passf20,642.703824882,544.49,601.42,-1.06864391753,1.10455655751
neos-957389,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,675.540981631,400.0,400.0,-1.68885245408,1.0
neos-849702,zhifmvmultiple2passf20,628.981265963,4200.01,4200.01,6.67748028007,1.0
neos-957143,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,685.367863507,400.0,400.0,-1.71341965877,1.0
rd-rplusc-21,zhifmvmultiple2passt2,1950.44669321,4400.0,4400.0,2.25589349113,1.0
pdistuchoa,zhifmvmultiple2passf20,1976.87340976,840.42,792.08,-2.49580018403,-1.06102918897
neos-950242,zhifmvmultiple2passt2,2008.04284137,592.86,675.0,-2.97487828351,1.13854872989
timtab2,zhifmvmultiple2ltmend1lylgmiend1ly,614.927769008,1323.2,1415.83,2.30243301955,1.07000453446
t1717,zhifmvmultiple2ltmend1lylgmiend1ly,671.470398677,754.95,720.96,1.07370332545,-1.0471454727
ran16x16,zhifmvmultiple2ltmend1lylgmiend1ly,620.339801899,28.5,31.87,-19.4646941292,1.11824561404
neos-1441553,zhifmvmultiple2ltmend1lylgmiend1ly,620.42217894,204.56,204.56,-3.03295941992,1.0
neos1,zhifmvmultiple2ltmend1lylgmiend1ly,627.002478525,173.76,172.96,-3.62512996372,-1.0046253469
a05100,zhifmvmultiple2passf20,628.668335288,0.43,0.43,-1462.01938439,1.0
p0548,zhifmvmultiple2ltmend1lylgmiend1ly,673.566991257,2023.78,2023.78,3.00457122494,1.0
mas76,zhifmvmultiple2ltmend1lylgmiend1ly,673.563981836,51.12,49.6,-13.5799189886,-1.03064516129
disctom,zhifmvmultiple2passf20,630.717066203,200.01,200.01,-3.15342765963,1.0
neos-810286,zhifmvmultiple2ltmend1lylgmiend1ly,674.6085347,200.01,200.01,-3.3728740298,1.0
pigeon-10,zhifmvmultiple2ltmend1lylgmiend1ly,673.567451135,210.01,210.01,-3.20731132391,1.0
nw04,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,677.642874184,268.67,268.67,-2.52221265561,1.0
neos-953928,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,675.454590948,403.31,400.4,-1.68694952784,-1.00726773227
neos-555927,zhifmvmultiple2ltmend1lylgmiend1ly,620.393923654,211.83,448.43,-1.38347997158,2.11693338998
c20400,zhifmvmultiple2ltmend1lylgmiend1ly,621.235175312,4.1,203.71,-3.04960569099,49.6853658537
nug08,zhifmvmultiple2passf20,642.753355574,276.51,283.91,-2.26393348446,1.02676214242
neos-709469,zhifmvmultiple2passf20,642.656518868,0.02,200.01,-3.21312193824,10000.5
csched010,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,600.938332757,653.51,679.06,1.12999947413,1.03909657083
cov1075,zhifmvmultiple2passf20,628.564285452,214.3,193.81,-3.24319841831,-1.10572209896
modglob,zhifmvmultiple2ltmend1lylgmiend1ly,620.322221615,5.89,8.22,-75.4649904641,1.39558573854
A-1,zhifmvmultiple2ltmend1lylgmiend1ly,621.053201212,251.72,252.32,-2.46137127938,1.00238360083
trd445c,zhifmvmultiple2passt2,2005.83590684,266.36,266.36,-7.53054477715,1.0
iis-pima-cov,zhifmvmultiple2ltmend1lylgmiend1ly,684.662619321,519.02,477.45,-1.43399857435,-1.08706670856
A-2,zhifmvmultiple2ltmend1lylgmiend1ly,627.47736687,289.45,638.65,1.01780563526,2.20642598031
netdiversion,zhifmvmultiple2passt2,2064.86327653,1276.61,842.34,-2.45134182935,-1.5155519149
ash608gpia-3col,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,678.259505698,6300.0,6300.0,9.28848021602,1.0
a20200,zhifmvmultiple2ltmend1lylgmiend1ly,674.146854802,1.48,1.48,-455.504631623,1.0
bs24_t,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,629.669153413,1045.95,1248.74,1.98316845161,1.19388116067
fiber,zhifmvmultiple2ltmend1lylgmiend1ly,614.983621531,92.52,117.96,-5.21349289192,1.27496757458
neos-1597104,zhifmvmultiple2,1974.32306804,400.0,400.0,-4.9358076701,1.0
m100n500k4r1,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,683.6592853,92.01,92.01,-7.43027154983,1.0
aflow40b,zhifmvmultiple2ltmend1lylgmiend1ly,627.048099551,301.25,314.99,-1.99069208404,1.04560995851
triptim1,zhifmvmultiple2ltmend1lylgmiend1ly,676.135859516,400.4,400.4,-1.68865099779,1.0
mine-166-5,zhifmvmultiple2ltmend1lylgmiend1ly,614.911266642,669.08,240.72,-2.55446687704,-2.77949484879
sprint_hint01_j,zhifmvmultiple2ltmend1lylgmiend1ly,616.434320287,334.12,362.87,-1.69877454815,1.08604692925
glass4,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,600.948910337,904.5,781.78,1.30090925627,-1.15697510809
T2_300_1000_0,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,600.95071675,29.78,31.93,-18.8208805747,1.07219610477
neos-1281048,zhifmvmultiple2ltmend1lylgmiend1ly,620.585041187,228.52,228.52,-2.71567058107,1.0
rail507,zhifmvmultiple2ltmend1lylgmiend1ly,676.059129164,218.66,229.62,-2.94425193434,1.05012347937
eilD76,zhifmvmultiple2passf20,628.684269068,167.9,456.07,-1.37848196344,2.71631923764
neos-825075,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,675.72072194,81.53,45.76,-14.7666241683,-1.78168706294
sprint_hidden01_j,zhifmvmultiple2ltmend1lylgmiend1ly,621.738543674,523.79,804.73,1.29432220053,1.5363599916
neos-662469,zhifmvmultiple2passf20,629.146383803,400.5,200.77,-3.13366729991,-1.99481994322
rentacar,zhifmvmultiple2passf20,643.015861786,261.51,261.51,-2.45885764134,1.0
dsbmip,zhifmvmultiple2ltmend1lylgmiend1ly,668.077579479,0.02,0.02,-33403.8789739,1.0
eilA76,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,675.505426754,324.17,344.03,-1.96350733004,1.06126415153
vpm1,zhifmvmultiple2ltmend1lylgmiend1ly,673.558670288,481.33,481.33,-1.39936980925,1.0
biella1,zhifmvmultiple2ltmend1lylgmiend1ly,615.225070773,403.9,403.67,-1.52407924982,-1.00056977234
neos-1440225,zhifmvmultiple2ltmend1lylgmiend1ly,684.087182534,600.01,200.01,-3.42026489942,-2.999900005
vpm2,zhifmvmultiple2passf20,642.693783917,133.39,110.03,-5.84107774168,-1.2123057348
map20,zhifmvmultiple2passt2,2405.11957225,742.5,749.8,-3.20768147806,1.00983164983
10teams,zhifmvmultiple2passf20,642.835744726,200.76,200.76,-3.20201108152,1.0
core2536-691,zhifmvmultiple2ltmend1lylgmiend1ly,621.228396132,401.48,401.98,-1.54542115561,1.00124539205
neos-820879,zhifmvmultiple2ltmend1lylgmiend1ly,615.394276009,202.53,215.53,-2.85526040927,1.06418802153
rococoC10-001000,zhifmvmultiple2ltmend1lylgmiend1ly,673.913740475,116.45,140.29,-4.80371901401,1.20472305711
medium_hidden05,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,602.719434212,2932.61,3386.33,5.61841846767,1.15471542414
mkc,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,683.782255997,96.99,293.44,-2.33022851689,3.02546654294
set1ch,zhifmvmultiple2ltmend1lylgmiend1ly,626.979970743,50.26,60.95,-10.2867919728,1.21269399125
binkar10_1,zhifmvmultiple2ltmend1lylgmiend1ly,667.993905326,1.71,2.38,-280.66970812,1.3918128655
neos-808214,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,675.858256678,4300.0,700.0,1.03572012783,-6.14285714286
rmatr100-p5,zhifmvmultiple2passf20,642.805071135,468.38,507.32,-1.26706037833,1.0831376233
neos-1109824,zhifmvmultiple2passt2,1950.94038645,300.46,250.98,-7.77329024804,-1.19714718304
n080w8-1,zhifmvmultiple2ltmend1lylgmiend1ly,618.351568854,821.22,713.19,1.15337299349,-1.15147436167
neos-633273,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,601.212644714,895.73,895.73,1.48987219061,1.0
d10100,zhifmvmultiple2passf20,642.823694908,29.5,19.95,-32.2217390931,-1.47869674185
eilB76,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,600.959947544,246.42,59.06,-10.1754139442,-4.17236708432
draw-product,zhifmvmultiple2ltmend1lylgmiend1ly,668.655449701,504.66,550.18,-1.21533943382,1.09019934213
newdano,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,675.386147704,583.17,563.94,-1.19762057613,-1.03409937227
tanglegram1,zhifmvmultiple2passt2,2013.58469338,6391.2,6397.0,3.17692124946,1.00090749781
bab5,zhifmvmultiple2passf20,643.355689749,325.46,506.33,-1.27062526366,1.55573649604
markshare2,zhifmvmultiple2ltmend1lylgmiend1ly,614.91570346,4048.07,4048.0,6.58301613899,-1.00001729249
ns1766074,zhifmvmultiple2ltmend1lylgmiend1ly,620.336078083,6300.0,6300.0,10.1557852632,1.0
neos-1601936,zhifmvmultiple2ltmend1lylgmiend1ly,615.662293261,2160.53,1066.67,1.7325569743,-2.02549054534
yue20013.1.150,zhifmvmultiple2ltmend1lylgmiend1ly,620.356076142,2093.2,2300.0,3.70754811382,1.09879610166
atlanta-ip,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,602.62332368,629.73,659.09,1.09370144517,1.04662315596
eilA101.2,zhifmvmultiple2ltmend1lylgmiend1ly,645.226823489,833.63,641.07,-1.00648419594,-1.3003728142
p0282,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,600.951296246,42.25,6.82,-88.1160258425,-6.19501466276
markshare1,zhifmvmultiple2ltmend1lylgmiend1ly,626.984271752,3912.59,3612.07,5.76102170778,-1.08319883059
bienst2,zhifmvmultiple2ltmend1lylgmiend1ly,620.329430914,121.0,59.19,-10.4803080066,-2.04426423382
iis-100-0-cov,zhifmvmultiple2ltmend1lylgmiend1ly,627.483239722,723.84,634.17,1.01065647631,-1.1413974171
neos-912023,zhifmvmultiple2passf20,616.89356102,223.53,223.53,-2.75977972093,1.0
neos-791021,zhifmvmultiple2ltmend1lylgmiend1ly,668.55712508,228.89,228.89,-2.92086646459,1.0
p0201,zhifmvmultiple2passf20,642.694157163,47.19,53.14,-12.0943574927,1.12608603518
mzzv11,zhifmvmultiple2ltmend1lylgmiend1ly,673.920339331,626.55,411.53,-1.63759711158,-1.52248924744
neos-1215891,zhifmvmultiple2passf20,628.961479747,201.83,202.5,-3.10598261603,1.00331962543
mod008,zhifmvmultiple2ltmend1lylgmiend1ly,673.568376949,109.84,28.57,-23.5760719968,-3.84459222961
draw-gemcutter,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,600.950941817,33.78,45.96,-13.0755209273,1.36056838366
neos-859770,zhifmvmultiple2passf20,628.625910185,6300.0,6300.0,10.0218586252,1.0
eilD76.2,zhifmvmultiple2passf20,643.835458066,389.91,543.29,-1.18506775031,1.39337282963
neos-1620770,zhifmvmultiple2passf20,642.719555356,518.69,537.5,-1.19575731229,1.0362644354
neos-785914,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,683.673503932,0.02,0.02,-34183.6751966,1.0
pp08aCUTS,zhifmvmultiple2ltmend1lylgmiend1ly,668.045295122,108.16,173.98,-3.83978213083,1.60854289941
neos-957270,zhifmvmultiple2ltmend1lylgmiend1ly,615.196395368,400.0,400.0,-1.53799098842,1.0
fixnet6,zhifmvmultiple2passf20,628.546853882,193.06,148.41,-4.23520553792,-1.30085573748
pp08a,zhifmvmultiple2ltmend1lylgmiend1ly,620.330462425,109.24,145.37,-4.26725226955,1.3307396558
mik-250-1-100-1,zhifmvmultiple2ltmend1lylgmiend1ly,614.937409185,5.92,5.89,-104.403634836,-1.00509337861
neos-655508,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,684.141239173,0.02,0.02,-34207.0619586,1.0
neos8,zhifmvmultiple2passt2,1951.60701801,428.8,428.8,-4.55132233678,1.0
iis-bupa-cov,zhifmvmultiple2ltmend1lylgmiend1ly,674.216671953,580.55,557.94,-1.20840354152,-1.04052407069
c05100,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,683.754115368,3.37,3.79,-180.410056825,1.12462908012
qnet1_o,zhifmvmultiple2ltmend1lylgmiend1ly,668.125787179,45.3,19.12,-34.9438173211,-2.36924686192
seymour,zhifmvmultiple2passf20,669.519542664,251.62,459.3,-1.45769549894,1.82537159208
nsrand-ipx,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,675.454047798,235.66,247.41,-2.73010002748,1.04985996775
irp,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,601.355745157,201.5,202.1,-2.97553560196,1.00297766749
br5,zhifmvmultiple2,1958.42533807,828.47,814.72,-2.40380172092,-1.01687696386
br4,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,676.064867967,504.97,257.82,-2.62223593192,-1.95861453727
br3,zhifmvmultiple2ltmend1lylgmiend1ly,627.221384053,632.43,588.96,-1.06496431685,-1.07380806846
br2,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,675.655597465,646.81,865.81,1.28143687886,1.33858474668
br1,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,683.714350438,1822.24,579.76,-1.1793058342,-3.14309369394
sp98ir,zhifmvmultiple2ltmend1lylgmiend1ly,673.648941006,223.37,201.74,-3.33919371967,-1.10721721027
misc06,zhifmvmultiple2ltmend1lylgmiend1ly,668.034640138,1550.86,1551.27,2.322140061,1.00026436945
long_hidden01,zhifmvmultiple2ltmend1lylgmiend1ly,682.908894874,3522.68,3237.46,4.74069092422,-1.08809993019
gesa3_o,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,675.347801623,1.17,2.57,-262.781245768,2.19658119658
neos-916792,zhifmvmultiple2passf20,628.560664638,294.71,287.02,-2.18995423538,-1.02679255801
neos18,zhifmvmultiple2ltmend1lylgmiend1ly,671.618591195,406.25,393.75,-1.70569800938,-1.03174603175
enigma,zhifmvmultiple2ltmend1lylgmiend1ly,620.35556731,200.01,200.01,-3.10162275541,1.0
neos-948268,zhifmvmultiple2ltmend1lylgmiend1ly,616.809998174,200.01,200.01,-3.08389579608,1.0
bl15_t,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,686.135238632,314.66,210.99,-3.25197989778,-1.49135030096
neos16,zhifmvmultiple2ltmend1lylgmiend1ly,620.339288215,431.02,216.43,-2.86623521792,-1.99149840595
layer4,zhifmvmultiple2passf20,628.623438375,574.43,574.43,-1.09434298065,1.0
neos10,zhifmvmultiple2passt2,2009.60071461,491.37,440.2,-4.56519926082,-1.11624261699
neos13,zhifmvmultiple2ltmend1lylgmiend1ly,620.32527908,315.08,359.69,-1.72461085679,1.14158309001
mod011,zhifmvmultiple2ltmend1lylgmiend1ly,615.272163057,259.78,277.78,-2.21496206731,1.06928939872
mod010,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,675.697049527,5.05,5.05,-133.801395946,1.0
neos-506428,zhifmvmultiple2passt2,1795.31654567,3015.0,2995.0,1.668229487,-1.00667779633
neos-934278,zhifmvmultiple2ltmend1lylgmiend1ly,674.314360231,523.03,579.54,-1.16353376856,1.10804351567
d05100,zhifmvmultiple2ltmend1lylgmiend1ly,627.072536586,1.47,1.39,-451.131321285,-1.05755395683
gmu-35-40,zhifmvmultiple2ltmend1lylgmiend1ly,620.366104454,1.33,1.83,-338.997871286,1.37593984962
n050w4-0,zhifmvmultiple2ltmend1lylgmiend1ly,669.891590879,382.76,488.59,-1.37107102249,1.27649179643
air03,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,675.82650619,207.98,207.98,-3.24947834498,1.0
mine-90-10,zhifmvmultiple2passf20,642.688665107,224.99,220.41,-2.91587797789,-1.02077945647
air05,zhifmvmultiple2passf20,643.522180629,224.68,233.48,-2.75621972173,1.03916681503
air04,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,677.472130985,215.47,218.87,-3.09531745322,1.01577945886
misc07,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,600.948265254,801.04,847.44,1.41017130591,1.05792469789
neos-631710,zhifmvmultiple2passt2,2009.71781841,1343.52,4400.0,2.18936208839,3.27497915922
neos-905856,zhifmvmultiple2ltmend1lylgmiend1ly,627.159094149,4060.8,1745.06,2.78248376892,-2.32702600484
unitcal_7,zhifmvmultiple2passf20,1937.40386578,406.57,808.3,-2.39688712827,1.9880955309
timtab1,zhifmvmultiple2passf20,628.520951671,937.44,920.38,1.46435850317,-1.01853582216
rgn,zhifmvmultiple2passf20,628.534363284,295.48,280.78,-2.23852967905,-1.05235415628
d801600,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,631.73949462,4400.0,418.47,-1.50964106058,-10.5144932731
neos-1599274,zhifmvmultiple2ltmend1lylgmiend1ly,615.081222575,255.02,255.02,-2.41189405762,1.0
neos-1516309,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,675.403566127,147.22,24.16,-27.9554456179,-6.09354304636
sprint01_j,zhifmvmultiple2ltmend1lylgmiend1ly,675.561052397,213.2,227.76,-2.96610929222,1.06829268293
neos-780889,zhifmvmultiple2passt2,2535.01440253,400.0,400.0,-6.33753600634,1.0
neos-1354092,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,602.110392165,767.32,981.96,1.63086372994,1.27972684147
neos-956971,zhifmvmultiple2ltmend1lylgmiend1lyrdcifmv,628.29812802,400.01,400.0,-1.57074532005,-1.000025
neos-631784,zhifmvmultiple2passt2,2031.74534994,574.06,538.34,-3.77409323093,-1.06635211948
layer,zhifmvmultiple2ltmend1lylgmiend1ly,668.063105424,204.65,47.65,-14.0202120761,-4.29485834208
neos-544324,zhifmvmultiple2ltmend1lylgmiend1ly,627.191748736,551.6,551.6,-1.13704087878,1.0
a10200,zhifmvmultiple2ltmend1lylgmiend1ly,615.26351744,0.02,0.02,-30763.175872,1.0
mzzv42z,zhifmvmultiple2ltmend1lylgmiend1ly,620.779049031,500.2,401.0,-1.548077429,-1.24738154613
manna81,zhifmvmultiple2ltmend1lylgmiend1ly,668.489618804,21.01,21.01,-31.8176877108,1.0
