@relation 'newExperimentData-weka.filters.unsupervised.attribute.Remove-R38-42-weka.filters.unsupervised.attribute.Remove-R1,18,39,40'

@attribute vtotal numeric
@attribute binaries numeric
@attribute integer numeric
@attribute continuous numeric
@attribute ctotal numeric
@attribute part numeric
@attribute pack numeric
@attribute cov numeric
@attribute card numeric
@attribute iknp numeric
@attribute knp numeric
@attribute bflow numeric
@attribute iflow numeric
@attribute mflow numeric
@attribute min numeric
@attribute max numeric
@attribute cuts {on,off}
@attribute heuristic {on,off}
@attribute proximity {on,off}
@attribute strong numeric
@attribute trust numeric
@attribute zero {off,ifmove}
@attribute combine2 {on,off}
@attribute diveopt numeric
@attribute reduce {off,ifmove}
@attribute expensive numeric
@attribute latwomir {off,endonly,endonlyroot}
@attribute multiple numeric
@attribute pumptune numeric
@attribute residual {off,ifmove}
@attribute passf numeric
@attribute node {fewest,upfewest,updepth,hybrid,downdepth,downfewest,depth}
@attribute passt numeric
@attribute lagomory {off,endonly}
@attribute naive {off,on}
@attribute rgap_time numeric

@data
828,828,0,0,9695,35,8855,0,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,733.29
6805,6724,0,81,884,22,0,0,0,0,0,80,0,1,-1116.57,20,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,655.01
1644,1644,0,0,75,75,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,423.43
2728,1364,0,1364,1442,39,0,0,0,0,0,0,0,0,-100,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,282.26
1080,360,0,720,750,0,0,0,0,0,0,0,0,12,-1498,50,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,598.9
2112,2112,0,0,5020,0,468,0,0,36,288,80,0,0,-1,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,196.56
35105,35014,91,0,1110,44,0,0,0,0,894,0,84,0,-1,300,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,638.65
100,100,0,0,3831,0,0,3831,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,636.87
279,276,0,3,347,0,138,0,0,2,23,92,0,0,-25.4558,407.294,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,309.82
6000,6000,0,0,2176,90,1905,0,0,0,2,33,0,0,-1,99446,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,0.02
22120,22120,0,0,4484,0,4424,2,0,0,0,0,0,0,1,24,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,346.84
14115,1603,0,12512,14021,0,391,0,0,0,0,506,0,0,-12,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1613.91
6368,6368,0,0,12056,13,520,4,56,345,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,684.4
1082,1082,0,0,47078,100,1828,0,0,0,0,0,0,0,-1,100000,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,2133.34
10080,10080,0,0,732,0,60,0,0,336,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,551.6
1156,1089,0,67,2178,0,0,0,0,0,0,0,0,0,-8398,8398,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,252.29
59376,59376,0,0,4744,0,1660,0,0,7,257,1575,0,0,-53,53,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,410.92
25755,2856,0,22899,48939,0,0,0,0,0,0,0,0,2907,-1000,120,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,808.3
86,55,0,31,45,0,0,0,0,0,0,0,0,0,-1,55,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,371.6
675,113,181,381,294,0,0,0,0,0,0,0,0,251,-60,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1416.98
6400,6400,0,0,5277,32,4690,0,0,0,0,0,0,0,-200,200,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,258.67
3660,3600,60,0,3664,2,0,62,0,0,0,118,1,0,-1,69,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,357.7
840,48,0,792,1192,0,0,0,0,0,0,0,0,0,-22.23,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1834.94
129180,129180,0,0,119589,1,49799,103,0,0,0,19997,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,997.25
12719,12719,0,0,24864,529,0,0,1,0,0,12167,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,920.72
5929,5929,0,0,3282,53,294,1,0,0,0,7,0,0,-1,43,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,400
5759,5638,121,0,6367,157,514,0,0,0,0,0,35,0,-1,4,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,548.23
22725,22725,0,0,23996,75,897,0,0,0,0,0,0,0,-4,4,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,543.69
74,60,0,14,7,0,0,0,0,0,0,0,0,0,1,99,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,4047.36
7328,6110,0,1218,1203,0,0,0,0,0,0,0,0,0,-90,100000000,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,408.3
11690,11630,60,0,5032,632,1410,0,40,0,0,320,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,607.4
4500,4500,0,0,1237,0,1140,91,0,0,6,0,0,0,1,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,255.02
9522,9522,0,0,361,72,0,133,0,0,2,138,0,0,-1,8000,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,208.21
830,830,0,0,8429,0,0,0,0,0,2,0,0,0,-25422,25422,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,243.95
57855,57855,0,0,1570,0,632,0,0,0,274,0,0,0,-10000,53,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,523.37
7550,7550,0,0,4773,1000,0,0,1,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.01
4446,3906,0,540,3131,390,0,5,0,0,0,189,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,877.19
251,100,150,1,151,0,0,0,0,0,0,0,0,0,-100,1985,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,64.89
10958,96,0,10862,4480,0,0,0,0,0,0,0,0,3419,-42336,4.19992,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,277.78
1298,1254,0,44,363,22,0,0,0,0,0,283,0,6,-216,34,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,117.96
11299,11113,186,0,7616,1050,4300,0,0,0,0,350,22,0,-4,7,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,508.12
1629,1458,0,171,2932,349,135,0,0,0,576,36,0,0,-1,290,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,954.14
17248,17063,185,0,12099,1680,6876,0,0,4,0,560,10,0,-6,5,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,846.91
6786,6504,282,0,4702,630,2670,0,0,0,0,210,35,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,248.06
2685,2685,0,0,4191,88,382,0,0,0,0,0,0,0,-1000,1000,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,5726.79
1350,24,0,1326,101,0,0,0,0,0,0,0,0,77,-5000,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,0.22
1059,1058,1,0,8164,45,3795,0,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,690
2000,2000,0,0,210,200,0,0,0,0,10,0,0,0,1,25,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,0.02
686,686,0,0,623,154,119,0,14,168,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,223.53
1320,1320,0,0,1653,0,235,0,0,57,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,243.56
1827,1815,0,12,20852,0,0,0,0,0,0,0,0,0,-146.227,227.459,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,400.58
462,462,0,0,5852,0,5852,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,493.92
1205,1200,0,5,424,0,403,0,0,0,0,0,0,5,-1395.29,2574.3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,2
51471,51471,0,0,47280,320,0,0,32,0,0,269,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,4268.32
100,100,0,0,21,20,0,0,0,0,0,1,0,0,-808290,900207,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.01
240,64,0,176,136,0,0,0,0,0,0,0,0,9,-500,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,148.86
3528,3528,0,0,693,0,21,0,0,336,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,282.95
2818,2818,0,0,100,100,0,0,0,0,0,0,0,0,1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,293.51
960,960,0,0,316,47,0,0,0,0,0,0,0,0,-10200,4620,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,204.56
3150,3150,0,0,4923,0,0,183,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,4200.01
8000,8000,0,0,420,400,0,0,0,0,20,0,0,0,1,25,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,204.66
739,739,0,0,522,153,72,45,0,0,0,0,0,0,-1,2,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,228.52
1945,1930,15,0,1403,0,450,0,0,0,0,625,14,0,-40,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,448.43
686,686,0,0,617,148,119,0,14,168,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,200.01
100,0,90,10,182,0,0,0,0,0,0,0,0,0,-1,10,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,6300
18598,18547,51,0,1015,24,0,0,0,0,903,0,44,0,-1,300,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,252.32
377,336,41,0,1018,0,336,0,0,0,0,0,0,0,-7,7,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,216.43
670,670,0,0,2523,0,0,0,0,0,2,0,0,0,-6507,6507,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,218.55
20844,20844,0,0,5976,108,0,0,0,0,0,5796,0,0,-50,3,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,393.23
512,256,0,256,288,0,0,0,0,0,0,0,0,0,-54,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,30.86
23228,23224,4,0,46324,0,4,0,0,0,0,12,0,0,-5,6,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,444.77
1835,1835,0,0,2112,35,49,0,2,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,1471.87
505,35,0,470,576,0,0,0,5,0,0,0,0,56,-81,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,114.15
164547,146,0,164401,328818,17,0,0,0,0,1,0,0,0,-1,10986600,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,769.69
422,98,0,324,291,0,0,0,0,0,0,0,0,61,-17360,1.50376,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,8.22
10250,10190,60,0,3814,588,1410,0,56,0,0,320,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,719.31
874,824,50,0,3684,52,1404,0,0,0,162,52,26,0,-1,65,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,2300
15293,15284,0,9,2539,0,0,2536,0,1,0,0,0,0,0.1,100,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,402
11717,11482,235,0,10460,0,5680,0,0,0,0,4419,83,0,-106,1117,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,447.45
3725,3725,0,0,3996,75,147,0,0,0,0,0,0,0,-4,4,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,327.5
201,201,0,0,133,0,26,0,0,0,3,0,0,0,-64,64,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,53.14
1000,1000,0,0,110,100,0,0,0,0,10,0,0,0,1,100,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,20.66
490,490,0,0,1750,35,1260,0,0,0,0,0,0,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,272.33
4000,4000,0,0,410,400,0,0,0,0,10,0,0,0,1,91,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,5.14
16864,16440,424,0,11834,1680,6640,0,0,0,0,560,12,0,-1,1,on,on,on,5,5,off,off,2,off,0,off,0,0,off,30,fewest,1,off,on,682.75
